artifact,f1_min,f2_min,f3_min,f4_min,f5_min,f6_min,f7_min,f8_min,f9_min,f10_min,node_id_min,f1_max,f2_max,f3_max,f4_max,f5_max,f6_max,f7_max,f8_max,f9_max,f10_max,node_id_max,f1_mean,f2_mean,f3_mean,f4_mean,f5_mean,f6_mean,f7_mean,f8_mean,f9_mean,f10_mean
artifact1899,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,node1,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,node9,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199
artifact19,319,319,319,319,319,319,319,319,319,319,node1,319,319,319,319,319,319,319,319,319,319,node9,319,319,319,319,319,319,319,319,319,319
artifact190,490,490,490,490,490,490,490,490,490,490,node1,490,490,490,490,490,490,490,490,490,490,node9,490,490,490,490,490,490,490,490,490,490
artifact1900,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,node1,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,node9,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
artifact1901,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,node1,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,node9,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201
artifact1902,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,node1,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,node9,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202
artifact1903,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,node1,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,node9,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203
artifact1904,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,node1,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,node9,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204
artifact1905,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,node1,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,node9,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205
artifact1906,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,node1,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,node9,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206
artifact1907,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,node1,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,node9,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207
artifact1908,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,node1,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,node9,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208
artifact1909,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,node1,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,node9,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209
artifact191,491,491,491,491,491,491,491,491,491,491,node1,491,491,491,491,491,491,491,491,491,491,node9,491,491,491,491,491,491,491,491,491,491
artifact1910,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,node1,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,node9,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210
artifact1911,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,node1,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,node9,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211
artifact1912,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,node1,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,node9,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212
artifact1913,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,node1,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,node9,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213
artifact1914,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,node1,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,node9,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214
artifact1915,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,node1,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,node9,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215
artifact1916,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,node1,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,node9,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216
artifact1917,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,node1,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,node9,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217
artifact1918,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,node1,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,node9,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218
artifact1919,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,node1,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,node9,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219
artifact192,492,492,492,492,492,492,492,492,492,492,node1,492,492,492,492,492,492,492,492,492,492,node9,492,492,492,492,492,492,492,492,492,492
artifact1920,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,node1,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,node9,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220
artifact1921,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,node1,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,node9,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221
artifact1922,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,node1,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,node9,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222
artifact1923,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,node1,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,node9,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223
artifact1924,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,node1,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,node9,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224
artifact1925,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,node1,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,node9,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225
artifact1926,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,node1,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,node9,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226
artifact1927,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,node1,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,node9,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227
artifact1928,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,node1,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,node9,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228
artifact1929,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,node1,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,node9,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229
artifact193,493,493,493,493,493,493,493,493,493,493,node1,493,493,493,493,493,493,493,493,493,493,node9,493,493,493,493,493,493,493,493,493,493
artifact1930,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,node1,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,node9,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230
artifact1931,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,node1,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,node9,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231
artifact1932,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,node1,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,node9,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232
artifact1933,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,node1,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,node9,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233
artifact1934,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,node1,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,node9,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234
artifact1935,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,node1,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,node9,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235
artifact1936,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,node1,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,node9,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236
artifact1937,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,node1,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,node9,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237
artifact1938,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,node1,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,node9,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238
artifact1939,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,node1,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,node9,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239
artifact194,494,494,494,494,494,494,494,494,494,494,node1,494,494,494,494,494,494,494,494,494,494,node9,494,494,494,494,494,494,494,494,494,494
artifact1940,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,node1,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,node9,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240
artifact1941,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,node1,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,node9,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241
artifact1942,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,node1,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,node9,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242
artifact1943,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,node1,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,node9,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243
artifact1944,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,node1,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,node9,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244
artifact1945,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,node1,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,node9,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245
artifact1946,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,node1,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,node9,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246
artifact1947,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,node1,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,node9,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247
artifact1948,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,node1,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,node9,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248
artifact1949,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,node1,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,node9,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249
artifact195,495,495,495,495,495,495,495,495,495,495,node1,495,495,495,495,495,495,495,495,495,495,node9,495,495,495,495,495,495,495,495,495,495
artifact1950,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,node1,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,node9,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
artifact1951,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,node1,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,node9,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251
artifact1952,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,node1,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,node9,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252
artifact1953,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,node1,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,node9,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253
artifact1954,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,node1,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,node9,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254
artifact1955,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,node1,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,node9,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255
artifact1956,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,node1,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,node9,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256
artifact1957,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,node1,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,node9,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257
artifact1958,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,node1,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,node9,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258
artifact1959,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,node1,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,node9,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259
artifact196,496,496,496,496,496,496,496,496,496,496,node1,496,496,496,496,496,496,496,496,496,496,node9,496,496,496,496,496,496,496,496,496,496
artifact1960,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,node1,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,node9,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260
artifact1961,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,node1,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,node9,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261
artifact1962,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,node1,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,node9,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262
artifact1963,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,node1,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,node9,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263
artifact1964,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,node1,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,node9,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264
artifact1965,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,node1,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,node9,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265
artifact1966,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,node1,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,node9,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266
artifact1967,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,node1,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,node9,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267
artifact1968,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,node1,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,node9,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268
artifact1969,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,node1,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,node9,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269
artifact197,497,497,497,497,497,497,497,497,497,497,node1,497,497,497,497,497,497,497,497,497,497,node9,497,497,497,497,497,497,497,497,497,497
artifact1970,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,node1,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,node9,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270
artifact1971,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,node1,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,node9,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271
artifact1972,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,node1,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,node9,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272
artifact1973,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,node1,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,node9,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273
artifact1974,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,node1,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,node9,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274
artifact1975,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,node1,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,node9,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275
artifact1976,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,node1,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,node9,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276
artifact1977,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,node1,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,node9,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
artifact1978,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,node1,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,node9,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278
artifact1979,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,node1,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,node9,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279
artifact198,498,498,498,498,498,498,498,498,498,498,node1,498,498,498,498,498,498,498,498,498,498,node9,498,498,498,498,498,498,498,498,498,498
artifact1980,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,node1,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,node9,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280
artifact1981,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,node1,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,node9,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281
artifact1982,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,node1,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,node9,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282
artifact1983,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,node1,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,node9,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283
artifact1984,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,node1,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,node9,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284
artifact1985,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,node1,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,node9,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285
artifact1986,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,node1,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,node9,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286
artifact1987,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,node1,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,node9,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287
artifact1988,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,node1,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,node9,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288
artifact1989,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,node1,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,node9,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289
artifact199,499,499,499,499,499,499,499,499,499,499,node1,499,499,499,499,499,499,499,499,499,499,node9,499,499,499,499,499,499,499,499,499,499
artifact1990,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,node1,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,node9,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290
artifact1991,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,node1,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,node9,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291
artifact1992,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,node1,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,node9,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292
artifact1993,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,node1,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,node9,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293
artifact1994,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,node1,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,node9,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294
artifact1995,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,node1,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,node9,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
artifact1996,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,node1,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,node9,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296
artifact1997,2297,2297,2297,2297,2297,2297,2297,2297,2297,2297,node1,2297,2297,2297,2297,2297,2297,2297,2297,2297,2297,node9,2297,2297,2297,2297,2297,2297,2297,2297,2297,2297
artifact1998,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,node1,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,node9,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298
artifact1999,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,node1,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,node9,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299
artifact2,302,302,302,302,302,302,302,302,302,302,node1,302,302,302,302,302,302,302,302,302,302,node9,302,302,302,302,302,302,302,302,302,302
artifact20,320,320,320,320,320,320,320,320,320,320,node1,320,320,320,320,320,320,320,320,320,320,node9,320,320,320,320,320,320,320,320,320,320
artifact200,500,500,500,500,500,500,500,500,500,500,node1,500,500,500,500,500,500,500,500,500,500,node9,500,500,500,500,500,500,500,500,500,500
artifact201,501,501,501,501,501,501,501,501,501,501,node1,501,501,501,501,501,501,501,501,501,501,node9,501,501,501,501,501,501,501,501,501,501
artifact202,502,502,502,502,502,502,502,502,502,502,node1,502,502,502,502,502,502,502,502,502,502,node9,502,502,502,502,502,502,502,502,502,502
artifact203,503,503,503,503,503,503,503,503,503,503,node1,503,503,503,503,503,503,503,503,503,503,node9,503,503,503,503,503,503,503,503,503,503
artifact204,504,504,504,504,504,504,504,504,504,504,node1,504,504,504,504,504,504,504,504,504,504,node9,504,504,504,504,504,504,504,504,504,504
artifact205,505,505,505,505,505,505,505,505,505,505,node1,505,505,505,505,505,505,505,505,505,505,node9,505,505,505,505,505,505,505,505,505,505
artifact206,506,506,506,506,506,506,506,506,506,506,node1,506,506,506,506,506,506,506,506,506,506,node9,506,506,506,506,506,506,506,506,506,506
artifact207,507,507,507,507,507,507,507,507,507,507,node1,507,507,507,507,507,507,507,507,507,507,node9,507,507,507,507,507,507,507,507,507,507
artifact208,508,508,508,508,508,508,508,508,508,508,node1,508,508,508,508,508,508,508,508,508,508,node9,508,508,508,508,508,508,508,508,508,508
artifact209,509,509,509,509,509,509,509,509,509,509,node1,509,509,509,509,509,509,509,509,509,509,node9,509,509,509,509,509,509,509,509,509,509
artifact21,321,321,321,321,321,321,321,321,321,321,node1,321,321,321,321,321,321,321,321,321,321,node9,321,321,321,321,321,321,321,321,321,321
