,artifact,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,node_id
900,artifact900,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,node4
901,artifact901,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201,node4
902,artifact902,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,node4
903,artifact903,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,node4
904,artifact904,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,node4
905,artifact905,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,node4
906,artifact906,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,node4
907,artifact907,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,node4
908,artifact908,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,node4
909,artifact909,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,node4
910,artifact910,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,node4
911,artifact911,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,node4
912,artifact912,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,node4
913,artifact913,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,node4
914,artifact914,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,node4
915,artifact915,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,node4
916,artifact916,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,node4
917,artifact917,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,node4
918,artifact918,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,node4
919,artifact919,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,node4
920,artifact920,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,node4
921,artifact921,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,node4
922,artifact922,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,node4
923,artifact923,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,node4
924,artifact924,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,node4
925,artifact925,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,node4
926,artifact926,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,node4
927,artifact927,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,node4
928,artifact928,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,node4
929,artifact929,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,node4
930,artifact930,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,node4
931,artifact931,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,node4
932,artifact932,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,node4
933,artifact933,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,node4
934,artifact934,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,node4
935,artifact935,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,node4
936,artifact936,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,node4
937,artifact937,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,node4
938,artifact938,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,node4
939,artifact939,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,node4
940,artifact940,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,node4
941,artifact941,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,node4
942,artifact942,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,node4
943,artifact943,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,node4
944,artifact944,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,node4
945,artifact945,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,node4
946,artifact946,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,node4
947,artifact947,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,node4
948,artifact948,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,node4
949,artifact949,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,node4
950,artifact950,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,node4
951,artifact951,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,node4
952,artifact952,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,node4
953,artifact953,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,node4
954,artifact954,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,node4
955,artifact955,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,node4
956,artifact956,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,node4
957,artifact957,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,node4
958,artifact958,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,node4
959,artifact959,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,node4
960,artifact960,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,node4
961,artifact961,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,node4
962,artifact962,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,node4
963,artifact963,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,node4
964,artifact964,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,node4
965,artifact965,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,node4
966,artifact966,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,node4
967,artifact967,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,node4
968,artifact968,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,node4
969,artifact969,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,node4
970,artifact970,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,node4
971,artifact971,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,node4
972,artifact972,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,node4
973,artifact973,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,node4
974,artifact974,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,node4
975,artifact975,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,node4
976,artifact976,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,node4
977,artifact977,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,node4
978,artifact978,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,node4
979,artifact979,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,node4
980,artifact980,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,node4
981,artifact981,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,node4
982,artifact982,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,node4
983,artifact983,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,node4
984,artifact984,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,node4
985,artifact985,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,node4
986,artifact986,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,node4
987,artifact987,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,node4
988,artifact988,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,node4
989,artifact989,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,node4
990,artifact990,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,node4
991,artifact991,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,node4
992,artifact992,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,node4
993,artifact993,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,node4
994,artifact994,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,node4
995,artifact995,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,node4
996,artifact996,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,node4
997,artifact997,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,node4
998,artifact998,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,node4
999,artifact999,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,node4
1000,artifact1000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,node4
1001,artifact1001,1301,1301,1301,1301,1301,1301,1301,1301,1301,1301,node4
1002,artifact1002,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,node4
1003,artifact1003,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,node4
1004,artifact1004,1304,1304,1304,1304,1304,1304,1304,1304,1304,1304,node4
1005,artifact1005,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,node4
1006,artifact1006,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,node4
1007,artifact1007,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,node4
1008,artifact1008,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,node4
1009,artifact1009,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,node4
1010,artifact1010,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,node4
1011,artifact1011,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,node4
1012,artifact1012,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,node4
1013,artifact1013,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,node4
1014,artifact1014,1314,1314,1314,1314,1314,1314,1314,1314,1314,1314,node4
1015,artifact1015,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,node4
1016,artifact1016,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,node4
1017,artifact1017,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,node4
1018,artifact1018,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,node4
1019,artifact1019,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,node4
1020,artifact1020,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,node4
1021,artifact1021,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,node4
1022,artifact1022,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,node4
1023,artifact1023,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,node4
1024,artifact1024,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,node4
1025,artifact1025,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,node4
1026,artifact1026,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,node4
1027,artifact1027,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,node4
1028,artifact1028,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,node4
1029,artifact1029,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,node4
1030,artifact1030,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,node4
1031,artifact1031,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,node4
1032,artifact1032,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,node4
1033,artifact1033,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,node4
1034,artifact1034,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,node4
1035,artifact1035,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,node4
1036,artifact1036,1336,1336,1336,1336,1336,1336,1336,1336,1336,1336,node4
1037,artifact1037,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,node4
1038,artifact1038,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,node4
1039,artifact1039,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,node4
1040,artifact1040,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,node4
1041,artifact1041,1341,1341,1341,1341,1341,1341,1341,1341,1341,1341,node4
1042,artifact1042,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,node4
1043,artifact1043,1343,1343,1343,1343,1343,1343,1343,1343,1343,1343,node4
1044,artifact1044,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,node4
1045,artifact1045,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,node4
1046,artifact1046,1346,1346,1346,1346,1346,1346,1346,1346,1346,1346,node4
1047,artifact1047,1347,1347,1347,1347,1347,1347,1347,1347,1347,1347,node4
1048,artifact1048,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,node4
1049,artifact1049,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,node4
1050,artifact1050,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,node4
1051,artifact1051,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,node4
1052,artifact1052,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,node4
1053,artifact1053,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353,node4
1054,artifact1054,1354,1354,1354,1354,1354,1354,1354,1354,1354,1354,node4
1055,artifact1055,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,node4
1056,artifact1056,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,node4
1057,artifact1057,1357,1357,1357,1357,1357,1357,1357,1357,1357,1357,node4
1058,artifact1058,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,node4
1059,artifact1059,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,node4
1060,artifact1060,1360,1360,1360,1360,1360,1360,1360,1360,1360,1360,node4
1061,artifact1061,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,node4
1062,artifact1062,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,node4
1063,artifact1063,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,node4
1064,artifact1064,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,node4
1065,artifact1065,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,node4
1066,artifact1066,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,node4
1067,artifact1067,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,node4
1068,artifact1068,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,node4
1069,artifact1069,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,node4
1070,artifact1070,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,node4
1071,artifact1071,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,node4
1072,artifact1072,1372,1372,1372,1372,1372,1372,1372,1372,1372,1372,node4
1073,artifact1073,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,node4
1074,artifact1074,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,node4
1075,artifact1075,1375,1375,1375,1375,1375,1375,1375,1375,1375,1375,node4
1076,artifact1076,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,node4
1077,artifact1077,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,node4
1078,artifact1078,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,node4
1079,artifact1079,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,node4
1080,artifact1080,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,node4
1081,artifact1081,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,node4
1082,artifact1082,1382,1382,1382,1382,1382,1382,1382,1382,1382,1382,node4
1083,artifact1083,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,node4
1084,artifact1084,1384,1384,1384,1384,1384,1384,1384,1384,1384,1384,node4
1085,artifact1085,1385,1385,1385,1385,1385,1385,1385,1385,1385,1385,node4
1086,artifact1086,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,node4
1087,artifact1087,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,node4
1088,artifact1088,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,node4
1089,artifact1089,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,node4
1090,artifact1090,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,node4
1091,artifact1091,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,node4
1092,artifact1092,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,node4
1093,artifact1093,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,node4
1094,artifact1094,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,node4
1095,artifact1095,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,node4
1096,artifact1096,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,node4
1097,artifact1097,1397,1397,1397,1397,1397,1397,1397,1397,1397,1397,node4
1098,artifact1098,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,node4
1099,artifact1099,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,node4
1100,artifact1100,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,node4
1101,artifact1101,1401,1401,1401,1401,1401,1401,1401,1401,1401,1401,node4
1102,artifact1102,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,node4
1103,artifact1103,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,node4
1104,artifact1104,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,node4
1105,artifact1105,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,node4
1106,artifact1106,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,node4
1107,artifact1107,1407,1407,1407,1407,1407,1407,1407,1407,1407,1407,node4
1108,artifact1108,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,node4
1109,artifact1109,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,node4
1110,artifact1110,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,node4
1111,artifact1111,1411,1411,1411,1411,1411,1411,1411,1411,1411,1411,node4
1112,artifact1112,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,node4
1113,artifact1113,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,node4
1114,artifact1114,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,node4
1115,artifact1115,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,node4
1116,artifact1116,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,node4
1117,artifact1117,1417,1417,1417,1417,1417,1417,1417,1417,1417,1417,node4
1118,artifact1118,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,node4
1119,artifact1119,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,node4
1120,artifact1120,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,node4
1121,artifact1121,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,node4
1122,artifact1122,1422,1422,1422,1422,1422,1422,1422,1422,1422,1422,node4
1123,artifact1123,1423,1423,1423,1423,1423,1423,1423,1423,1423,1423,node4
1124,artifact1124,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,node4
1125,artifact1125,1425,1425,1425,1425,1425,1425,1425,1425,1425,1425,node4
1126,artifact1126,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,node4
1127,artifact1127,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,node4
1128,artifact1128,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,node4
1129,artifact1129,1429,1429,1429,1429,1429,1429,1429,1429,1429,1429,node4
1130,artifact1130,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,node4
1131,artifact1131,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,node4
1132,artifact1132,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,node4
1133,artifact1133,1433,1433,1433,1433,1433,1433,1433,1433,1433,1433,node4
1134,artifact1134,1434,1434,1434,1434,1434,1434,1434,1434,1434,1434,node4
1135,artifact1135,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,node4
1136,artifact1136,1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,node4
1137,artifact1137,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,node4
1138,artifact1138,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,node4
1139,artifact1139,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,node4
1140,artifact1140,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,node4
1141,artifact1141,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,node4
1142,artifact1142,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,node4
1143,artifact1143,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,node4
1144,artifact1144,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,node4
1145,artifact1145,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,node4
1146,artifact1146,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,node4
1147,artifact1147,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,node4
1148,artifact1148,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,node4
1149,artifact1149,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,node4
1150,artifact1150,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,node4
